name_2,name_3,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,map_image,name_3_clean,jakarta_region,rainfall_soil_interaction,elevation_risk,vegetation_elevation_risk,extreme_weather,monsoon_season,urban_density_risk
jakarta timur,cipayung,63.098,125.857,35.73,48.413,Built-up,0.224,0.257,41.09,2023,2,0,-6.3253,106.9036,,,Jakarta Timur,5171.46413,0.02023758929836278,0.015704369295529517,1,1,2.173669467787115
jakarta timur,kramatjati,58.998,111.741,40.08,30.295,Built-up,0.273,0.152,40.986,2024,1,1,-6.2763,106.8654,,,Jakarta Timur,4579.816626,0.031953986259785905,0.02323054801086435,1,1,2.884920634920635
jakarta barat,kalideres,18.843,52.694,38.64,5.258,Built-up,0.304,0.071,37.33,2021,4,0,-6.1346,106.7039,,,Jakarta Barat,1967.06702,0.15979546180888463,0.11121764141898369,0,0,4.0701754385964914
jakarta barat,tamansari,66.77,147.811,38.11,6.894,Tree cover,0.088,0.061,38.069,2023,2,0,-6.1481,106.8184,,,Jakarta Barat,5627.0169590000005,0.12667848999239928,0.11553078287306814,1,1,5.6645962732919255
jakarta selatan,kebayoranlama,39.07,55.485,38.76,25.395,Built-up,0.197,0.143,39.243,2024,12,0,-6.2495,106.7801,,,Jakarta Selatan,2177.397855,0.03788596325061565,0.030422428490244364,0,1,3.304526748971193
jakarta timur,cipayung,21.981,44.597,34.79,48.413,Built-up,0.5,0.257,40.715,2022,6,0,-6.3253,106.9036,,,Jakarta Timur,1815.7668550000003,0.02023758929836278,0.01011879464918139,0,0,1.400560224089636
jakarta pusat,gambir,23.127,32.962,39.31,7.605,Built-up,0.157,0.061,37.78,2024,12,0,-6.1715,106.8181,,,Jakarta Pusat,1245.30436,0.11621150493898895,0.09796629866356768,0,1,5.236024844720497
jakarta barat,grogolpetamburan,12.267,24.565,36.6,6.01,Built-up,0.22,0.06,35.597,2021,7,0,-6.1634,106.7865,,,Jakarta Barat,874.4403050000001,0.14265335235378032,0.11126961483594866,0,0,4.875
jakarta barat,tambora,27.25,48.776,38.25,5.895,Built-up,0.146,0.048,37.29,2022,3,0,-6.1475,106.8035,,,Jakarta Barat,1818.85704,0.14503263234227703,0.12385786802030459,0,1,5.770270270270269
jakarta barat,tamansari,19.983,45.407,41.81,6.894,Tree cover,0.125,0.061,38.384,2021,11,0,-6.1481,106.8184,,,Jakarta Barat,1742.9022879999998,0.12667848999239928,0.11084367874334937,0,1,5.434782608695652
jakarta selatan,kebayoranlama,22.756,48.228,33.56,25.395,Built-up,0.355,0.143,37.778,2024,6,0,-6.2495,106.7801,,,Jakarta Selatan,1821.957384,0.03788596325061565,0.024436446296647093,0,0,2.6543209876543212
jakarta pusat,gambir,15.965,26.257,39.39,7.605,Built-up,0.207,0.061,37.159,2020,10,0,-6.1715,106.8181,,,Jakarta Pusat,975.683863,0.11621150493898895,0.09215572341661823,0,0,4.925465838509317
jakarta timur,kramatjati,24.606,79.515,36.14,30.295,Built-up,0.335,0.152,39.617,2023,5,0,-6.2763,106.8654,,,Jakarta Timur,3150.145755,0.031953986259785905,0.021249400862757627,0,0,2.638888888888889
jakarta timur,cipayung,40.481,76.527,41.65,48.413,Built-up,0.381,0.257,40.391,2020,12,0,-6.3253,106.9036,,,Jakarta Timur,3091.0020569999997,0.02023758929836278,0.01252706777568656,0,1,1.7338935574229692
jakarta selatan,jagakarsa,26.119,53.211,35.53,57.304,Built-up,0.434,0.27,40.715,2022,6,0,-6.334,106.8224,,,Jakarta Selatan,2166.485865,0.017151481888035124,0.00970773874862788,0,0,1.5297297297297299
jakarta barat,tamansari,17.361,32.672,38.52,6.894,Tree cover,0.141,0.061,36.954,2021,5,0,-6.1481,106.8184,,,Jakarta Barat,1207.3610879999999,0.12667848999239928,0.10881682290347097,0,0,5.3354037267080745
jakarta barat,grogolpetamburan,12.487,23.412,37.14,6.01,Built-up,0.191,0.06,35.698,2021,8,0,-6.1634,106.7865,,,Jakarta Barat,835.761576,0.14265335235378032,0.11540656205420827,0,0,5.0562499999999995
jakarta utara,cilincing,10.779,18.307,35.31,3.19,Built-up,0.355,0.068,35.597,2021,7,0,-6.1243,106.9421,,,Jakarta Utara,651.674279,0.23866348448687355,0.15393794749403344,0,0,3.839285714285714
jakarta pusat,menteng,7.314,14.39,35.14,10.741,Built-up,0.297,0.099,34.586,2024,8,0,-6.1958,106.8353,,,Jakarta Pusat,497.69254,0.08517162081594414,0.059875649433608735,0,0,3.532663316582915
jakarta timur,matraman,12.011,32.974,35.16,12.702,Built-up,0.245,0.132,34.955,2024,7,0,-6.2036,106.8645,,,Jakarta Timur,1152.6061699999998,0.07298204641658153,0.055101445044519054,0,0,3.254310344827586
jakarta selatan,setiabudi,1.343,1.719,37.44,17.99,Built-up,0.304,0.133,30.196,2023,9,0,-6.2196,106.83,,,Jakarta Selatan,51.906924000000004,0.05265929436545551,0.03665086887835703,0,0,2.987124463519313
jakarta selatan,kebayoranbaru,9.919,24.594,38.6,22.272,Built-up,0.298,0.16,37.634,2024,10,0,-6.2447,106.8014,,,Jakarta Selatan,925.570596,0.042970092815400485,0.03016500515641114,0,0,2.6999999999999997
jakarta selatan,kebayoranlama,65.282,103.704,39.11,25.395,Built-up,0.224,0.143,39.143,2020,1,0,-6.2495,106.7801,,,Jakarta Selatan,4059.285672,0.03788596325061565,0.029399507482477744,0,1,3.1934156378600824
jakarta pusat,tanahabang,18.39,43.254,35.35,12.45,Built-up,0.321,0.13,36.819,2021,6,0,-6.2054,106.8094,,,Jakarta Pusat,1592.5690260000001,0.07434944237918216,0.05048327137546469,0,0,2.9521739130434783
jakarta selatan,kebayoranbaru,32.226,48.58,37.92,22.272,Built-up,0.353,0.16,38.777,2022,5,0,-6.2447,106.8014,,,Jakarta Selatan,1883.78666,0.042970092815400485,0.027801650051564115,0,0,2.4884615384615385
jakarta timur,ciracas,45.375,69.205,35.73,53.48,Built-up,0.298,0.263,41.497,2024,2,0,-6.3339,106.8784,,,Jakarta Timur,2871.799885,0.018355359765051395,0.012885462555066078,0,1,1.9338842975206612
jakarta pusat,tanahabang,69.553,115.431,39.51,12.45,Built-up,0.133,0.13,37.605,2020,1,0,-6.2054,106.8094,,,Jakarta Pusat,4340.782754999999,0.07434944237918216,0.06446096654275094,1,1,3.769565217391304
jakarta selatan,setiabudi,39.801,51.49,36.11,17.99,Built-up,0.322,0.133,38.655,2024,4,0,-6.2196,106.83,,,Jakarta Selatan,1990.3459500000001,0.05265929436545551,0.035703001579778834,0,0,2.909871244635193
jakarta timur,jatinegara,58.803,121.895,35.73,18.159,Built-up,0.127,0.126,38.069,2023,2,0,-6.2273,106.8774,,,Jakarta Timur,4640.420755,0.05219479095986221,0.045566052507959705,1,1,3.8628318584070795
jakarta barat,palmerah,79.385,133.353,38.11,10.559,Built-up,0.161,0.122,38.721,2021,2,0,-6.1917,106.7956,,,Jakarta Barat,5163.561513,0.08651267410675664,0.07258413357556882,1,1,3.779279279279279
jakarta timur,ciracas,12.809,32.823,36.06,53.48,Built-up,0.372,0.263,40.046,2024,5,0,-6.3339,106.8784,,,Jakarta Timur,1314.429858,0.018355359765051395,0.011527165932452276,0,0,1.7300275482093666
jakarta pusat,senen,10.68,27.024,36.55,10.007,Built-up,0.225,0.092,35.176,2020,7,0,-6.1842,106.8459,,,Jakarta Pusat,950.5962240000001,0.09085127646043427,0.07040973925683656,0,0,4.036458333333333
jakarta timur,ciracas,37.025,57.182,41.43,53.48,Built-up,0.376,0.263,41.6,2020,3,0,-6.3339,106.8784,,,Jakarta Timur,2378.7712,0.018355359765051395,0.01145374449339207,0,1,1.71900826446281
jakarta selatan,tebet,19.662,43.52,39.77,17.948,Built-up,0.237,0.137,37.438,2023,4,0,-6.2289,106.8509,,,Jakarta Selatan,1629.3017600000003,0.05277601857715854,0.04026810217437196,0,0,3.219409282700422
jakarta pusat,cempakaputih,62.067,125.789,40.09,8.401,Built-up,0.166,0.095,38.225,2024,1,0,-6.1809,106.8681,,,Jakarta Pusat,4808.284525,0.10637166258908627,0.08871396659929795,1,1,4.276923076923077
jakarta pusat,kemayoran,28.922,71.005,40.61,6.168,Built-up,0.175,0.103,36.753,2021,10,0,-6.1627,106.8558,,,Jakarta Pusat,2609.646765,0.13950892857142858,0.11509486607142858,0,0,4.064039408866995
jakarta barat,kalideres,20.981,34.455,36.14,5.258,Built-up,0.281,0.071,36.835,2021,5,0,-6.1346,106.7039,,,Jakarta Barat,1269.149925,0.15979546180888463,0.11489293704058805,0,0,4.2046783625731
jakarta pusat,sawahbesar,79.548,144.55,31.44,7.059,Built-up,0.152,0.09,38.81,2020,2,0,-6.1539,106.8332,,,Jakarta Pusat,5609.985500000001,0.12408487405385282,0.10522397319766719,1,1,4.463157894736842
jakarta barat,kalideres,1.274,1.62,38.12,5.258,Built-up,0.241,0.071,28.16,2023,9,0,-6.1346,106.7039,,,Jakarta Barat,45.619200000000006,0.15979546180888463,0.12128475551294343,0,0,4.43859649122807
jakarta barat,cengkareng,11.031,22.38,36.39,5.286,Built-up,0.29,0.059,35.461,2021,7,0,-6.1515,106.7369,,,Jakarta Barat,793.61718,0.15908367801463572,0.11294941139039136,0,0,4.465408805031446
jakarta utara,pademangan,85.351,137.337,38.27,3.198,Built-up,0.183,0.104,37.605,2020,1,0,-6.1301,106.8381,,,Jakarta Utara,5164.557884999999,0.23820867079561694,0.19461648404001902,1,1,4.004901960784313
jakarta selatan,pancoran,41.244,79.072,38.1,25.372,Built-up,0.257,0.19,39.685,2022,2,1,-6.2553,106.8436,,,Jakarta Selatan,3137.9723200000003,0.03791900500530866,0.028173820718944337,0,1,2.562068965517241
jakarta selatan,mampangprapatan,21.038,42.771,36.15,21.604,Built-up,0.283,0.146,36.994,2022,8,0,-6.2523,106.821,,,Jakarta Selatan,1582.270374,0.04423995752964077,0.03172004954875244,0,0,2.914634146341464
jakarta barat,palmerah,37.303,89.639,39.86,10.559,Built-up,0.146,0.122,37.33,2023,1,0,-6.1917,106.7956,,,Jakarta Barat,3346.22387,0.08651267410675664,0.07388182368717017,0,1,3.8468468468468466
jakarta barat,palmerah,29.149,40.752,39.31,10.559,Built-up,0.161,0.122,37.78,2024,12,0,-6.1917,106.7956,,,Jakarta Barat,1539.61056,0.08651267410675664,0.07258413357556882,0,1,3.779279279279279
jakarta utara,tanjungpriok,36.435,64.604,42.23,4.06,Built-up,0.176,0.101,38.077,2022,11,0,-6.1319,106.875,,,Jakarta Utara,2459.926508,0.19762845849802374,0.16284584980237157,0,1,4.099502487562189
jakarta selatan,pesanggrahan,65.549,104.584,39.11,23.82,Built-up,0.274,0.178,38.896,2020,1,1,-6.2504,106.7587,,,Jakarta Selatan,4067.899264,0.040290088638195005,0.029250604351329573,0,1,2.6115107913669062
jakarta pusat,cempakaputih,16.049,35.161,37.48,8.401,Built-up,0.189,0.095,35.747,2022,8,0,-6.1809,106.8681,,,Jakarta Pusat,1256.900267,0.10637166258908627,0.08626741835974897,0,0,4.158974358974358
jakarta selatan,setiabudi,45.261,71.501,36.98,17.99,Built-up,0.294,0.133,38.454,2024,2,0,-6.2196,106.83,,,Jakarta Selatan,2749.4994540000002,0.05265929436545551,0.037177461822011586,0,1,3.030042918454935
jakarta barat,palmerah,28.81,49.048,41.31,10.559,Built-up,0.2,0.122,37.91,2020,4,0,-6.1917,106.7956,,,Jakarta Barat,1859.40968,0.08651267410675664,0.06921013928540531,0,0,3.6036036036036037
jakarta timur,pulogadung,52.431,97.496,41.4,10.47,Built-up,0.233,0.136,37.368,2022,1,0,-6.1932,106.889,,,Jakarta Timur,3643.230528,0.08718395815170009,0.06687009590235397,0,1,3.25
jakarta barat,kalideres,11.373,27.761,37.01,5.258,Built-up,0.26,0.071,34.091,2024,9,0,-6.1346,106.7039,,,Jakarta Barat,946.400251,0.15979546180888463,0.11824864173857462,0,0,4.3274853801169595
jakarta selatan,jagakarsa,59.182,99.483,39.11,57.304,Built-up,0.241,0.27,40.839,2021,1,0,-6.334,106.8224,,,Jakarta Selatan,4062.7862370000003,0.017151481888035124,0.01301797475301866,0,1,2.0513513513513515
jakarta barat,tamansari,35.876,56.167,42.23,6.894,Tree cover,0.148,0.061,38.65,2020,3,0,-6.1481,106.8184,,,Jakarta Barat,2170.85455,0.12667848999239928,0.10793007347352418,0,1,5.291925465838509
jakarta timur,makasar,6.696,22.824,35.14,25.658,Built-up,0.427,0.16,37.467,2023,7,0,-6.2663,106.8911,,,Jakarta Timur,855.1468080000001,0.037512191462225224,0.021494485707855053,0,0,2.2038461538461536
jakarta timur,matraman,39.575,72.411,38.4,12.702,Built-up,0.224,0.132,37.662,2022,2,0,-6.2036,106.8645,,,Jakarta Timur,2727.143082,0.07298204641658153,0.056634068019267264,0,1,3.3448275862068964
jakarta utara,penjaringan,23.92,41.774,31.27,3.083,Built-up,0.205,0.074,38.002,2021,3,0,-6.115,106.7639,,,Jakarta Utara,1587.495548,0.24491795248591722,0.1947097722263042,0,1,4.56896551724138
jakarta selatan,cilandak,10.516,32.858,35.06,37.329,Built-up,0.402,0.193,38.068,2023,7,0,-6.2927,106.7933,,,Jakarta Selatan,1250.8383439999998,0.026089905815440007,0.015601763677633124,0,0,2.040955631399317
jakarta utara,cilincing,15.557,32.71,36.25,3.19,Built-up,0.295,0.068,35.747,2022,8,0,-6.1243,106.9421,,,Jakarta Utara,1169.28437,0.23866348448687355,0.16825775656324587,0,0,4.196428571428571
jakarta selatan,pancoran,40.849,83.931,38.54,25.372,Built-up,0.235,0.19,39.542,2023,11,0,-6.2553,106.8436,,,Jakarta Selatan,3318.799602,0.03791900500530866,0.029008038829061125,0,1,2.6379310344827585
jakarta barat,palmerah,8.42,21.093,35.96,10.559,Built-up,0.244,0.122,36.884,2024,5,0,-6.1917,106.7956,,,Jakarta Barat,777.9942120000001,0.08651267410675664,0.06540358162470802,0,0,3.4054054054054053
jakarta utara,penjaringan,40.331,57.104,35.15,3.083,Built-up,0.303,0.074,38.677,2024,4,0,-6.115,106.7639,,,Jakarta Utara,2208.6114079999998,0.24491795248591722,0.17070781288268433,0,0,4.005747126436782
jakarta timur,jatinegara,10.862,47.88,38.85,18.159,Built-up,0.239,0.126,34.128,2020,8,0,-6.2273,106.8774,,,Jakarta Timur,1634.0486400000002,0.05219479095986221,0.03972023592045514,0,0,3.3672566371681416
jakarta selatan,pancoran,37.604,64.61,38.94,25.372,Built-up,0.285,0.19,39.913,2020,4,1,-6.2553,106.8436,,,Jakarta Selatan,2578.77893,0.03791900500530866,0.027112088578795695,0,0,2.4655172413793105
jakarta barat,grogolpetamburan,31.94,46.413,39.31,6.01,Built-up,0.144,0.06,37.78,2024,12,0,-6.1634,106.7865,,,Jakarta Barat,1753.4831399999998,0.14265335235378032,0.12211126961483595,0,1,5.35
jakarta timur,jatinegara,40.03,103.039,39.54,18.159,Built-up,0.183,0.126,37.33,2023,1,1,-6.2273,106.8774,,,Jakarta Timur,3846.44587,0.05219479095986221,0.042643144214207424,0,1,3.61504424778761
jakarta selatan,pasarminggu,42.309,81.059,38.41,35.89,Built-up,0.337,0.23,40.782,2022,2,0,-6.2908,106.8293,,,Jakarta Selatan,3305.7481379999995,0.027107617240444564,0.017972350230414748,0,1,2.0090909090909093
jakarta pusat,gambir,2.177,9.534,39.69,7.605,Built-up,0.173,0.061,38.384,2021,11,0,-6.1715,106.8181,,,Jakarta Pusat,365.953056,0.11621150493898895,0.09610691458454386,0,1,5.136645962732919
jakarta selatan,setiabudi,10.229,19.049,35.76,17.99,Built-up,0.357,0.133,35.597,2021,7,0,-6.2196,106.83,,,Jakarta Selatan,678.087253,0.05265929436545551,0.03385992627698789,0,0,2.759656652360515
jakarta barat,tamansari,71.787,155.692,39.42,6.894,Tree cover,0.097,0.061,38.225,2024,1,0,-6.1481,106.8184,,,Jakarta Barat,5951.3267000000005,0.12667848999239928,0.11439067646313655,1,1,5.608695652173913
jakarta timur,matraman,37.611,56.257,39.72,12.702,Built-up,0.124,0.132,37.78,2024,12,0,-6.2036,106.8645,,,Jakarta Timur,2125.38946,0.07298204641658153,0.06393227266092542,0,1,3.775862068965517
jakarta barat,tambora,4.993,6.916,36.12,5.895,Built-up,0.166,0.048,32.778,2023,8,0,-6.1475,106.8035,,,Jakarta Barat,226.692648,0.14503263234227703,0.12095721537345905,0,0,5.635135135135134
jakarta barat,kebonjeruk,15.995,52.498,36.32,10.059,Built-up,0.263,0.118,36.081,2023,6,0,-6.1895,106.7691,,,Jakarta Barat,1894.1803380000001,0.09042408897730356,0.06664255357627272,0,0,3.3807339449541285
jakarta barat,kebonjeruk,21.933,34.546,40.26,10.059,Built-up,0.229,0.118,37.159,2020,10,1,-6.1895,106.7691,,,Jakarta Barat,1283.694814,0.09042408897730356,0.06971697260150105,0,0,3.5366972477064222
jakarta selatan,kebayoranbaru,42.826,80.802,39.28,22.272,Built-up,0.316,0.16,38.613,2022,2,0,-6.2447,106.8014,,,Jakarta Selatan,3120.007626,0.042970092815400485,0.029391543485733928,0,1,2.6307692307692303
jakarta timur,pasarrebo,57.223,96.703,39.33,48.623,Built-up,0.218,0.252,40.839,2021,1,0,-6.3264,106.8573,,,Jakarta Timur,3949.253817,0.020151945670354474,0.0157588215142172,0,1,2.221590909090909
jakarta timur,cakung,78.474,156.775,29.72,7.969,Built-up,0.193,0.102,38.81,2020,2,1,-6.1885,106.9409,,,Jakarta Timur,6084.437750000001,0.11149514996097669,0.08997658601850818,1,1,3.9950495049504946
jakarta barat,kembangan,21.054,37.411,35.82,10.349,Built-up,0.376,0.126,37.566,2022,6,0,-6.1982,106.7418,,,Jakarta Barat,1405.381626,0.08811349017534584,0.0549828178694158,0,0,2.7610619469026547
jakarta barat,grogolpetamburan,19.513,32.325,39.77,6.01,Built-up,0.173,0.06,37.159,2020,10,0,-6.1634,106.7865,,,Jakarta Barat,1201.164675,0.14265335235378032,0.11797432239657632,0,0,5.168749999999999
jakarta timur,cakung,11.015,18.336,37.63,7.969,Built-up,0.316,0.102,35.597,2021,7,0,-6.1885,106.9409,,,Jakarta Timur,652.706592,0.11149514996097669,0.07626268257330805,0,0,3.3861386138613856
jakarta barat,cengkareng,11.32,28.467,37.22,5.286,Built-up,0.239,0.059,34.34,2024,9,0,-6.1515,106.7369,,,Jakarta Barat,977.55678,0.15908367801463572,0.12106267896913778,0,0,4.786163522012578
jakarta pusat,joharbaru,36.093,70.906,39.67,8.969,Built-up,0.179,0.076,37.844,2023,3,0,-6.1821,106.8546,,,Jakarta Pusat,2683.366664,0.10031096398836394,0.08235530143444679,0,1,4.6647727272727275
jakarta barat,kembangan,42.205,76.618,38.96,10.349,Built-up,0.293,0.126,37.592,2022,2,0,-6.1982,106.7418,,,Jakarta Barat,2880.2238559999996,0.08811349017534584,0.06229623755396951,0,1,3.1283185840707968
jakarta timur,matraman,19.025,27.872,39.43,12.702,Built-up,0.187,0.132,37.159,2020,10,0,-6.2036,106.8645,,,Jakarta Timur,1035.695648,0.07298204641658153,0.05933440373668078,0,0,3.504310344827586
jakarta barat,tambora,25.425,53.404,41.81,5.895,Built-up,0.113,0.048,38.384,2021,11,0,-6.1475,106.8035,,,Jakarta Barat,2049.859136,0.14503263234227703,0.12864394488759973,0,1,5.993243243243242
jakarta pusat,kemayoran,11.891,29.324,39.14,6.168,Built-up,0.17,0.103,38.252,2023,11,0,-6.1627,106.8558,,,Jakarta Pusat,1121.7016480000002,0.13950892857142858,0.11579241071428571,0,1,4.0886699507389155
jakarta pusat,gambir,5.728,14.621,38.94,7.605,Built-up,0.23,0.061,37.2,2023,12,0,-6.1715,106.8181,,,Jakarta Pusat,543.9012,0.11621150493898895,0.0894828588030215,0,1,4.782608695652174
jakarta selatan,pesanggrahan,38.087,90.392,40.28,23.82,Built-up,0.245,0.178,38.73,2023,1,0,-6.2504,106.7587,,,Jakarta Selatan,3500.8821599999997,0.040290088638195005,0.030419016921837228,0,1,2.7158273381294964
jakarta barat,palmerah,3.265,10.786,40.46,10.559,Built-up,0.211,0.122,33.061,2023,10,0,-6.1917,106.7956,,,Jakarta Barat,356.59594599999997,0.08651267410675664,0.068258499870231,0,0,3.554054054054054
jakarta selatan,jagakarsa,40.051,79.764,37.28,57.304,Built-up,0.437,0.27,41.007,2020,5,0,-6.334,106.8224,,,Jakarta Selatan,3270.8823479999996,0.017151481888035124,0.009656284302963773,0,0,1.5216216216216214
jakarta pusat,sawahbesar,17.732,31.286,37.19,7.059,Built-up,0.181,0.09,38.514,2024,11,0,-6.1539,106.8332,,,Jakarta Pusat,1204.949004,0.12408487405385282,0.10162551185010546,0,1,4.310526315789473
jakarta barat,cengkareng,9.53,21.376,34.0,5.286,Built-up,0.199,0.059,36.855,2024,5,0,-6.1515,106.7369,,,Jakarta Barat,787.8124799999999,0.15908367801463572,0.1274260260897232,0,0,5.037735849056603
jakarta utara,koja,43.159,67.231,31.7,3.739,Built-up,0.163,0.063,38.454,2024,2,0,-6.1215,106.905,,,Jakarta Utara,2585.300874,0.21101498206372654,0.17661953998733912,0,1,5.1349693251533735
jakarta utara,tanjungpriok,71.328,165.099,33.79,4.06,Built-up,0.101,0.101,38.069,2023,2,0,-6.1319,106.875,,,Jakarta Utara,6285.153831,0.19762845849802374,0.17766798418972335,1,1,4.4726368159203975
jakarta timur,ciracas,36.539,72.868,40.08,53.48,Built-up,0.318,0.263,40.983,2023,3,0,-6.3339,106.8784,,,Jakarta Timur,2986.3492439999995,0.018355359765051395,0.012518355359765051,0,1,1.8787878787878787
jakarta timur,cipayung,11.325,25.503,34.62,48.413,Built-up,0.436,0.257,36.255,2024,8,0,-6.4297,106.8028,,,Jakarta Timur,924.6112650000001,0.02023758929836278,0.01141400036427661,0,0,1.5798319327731094
jakarta utara,kelapagading,8.703,29.185,35.39,5.514,Built-up,0.302,0.062,35.31,2023,7,0,-6.161,106.9037,,,Jakarta Utara,1030.52235,0.15351550506601166,0.10715382253607614,0,0,4.308641975308642
jakarta pusat,senen,9.993,17.765,36.68,10.007,Built-up,0.227,0.092,35.597,2021,7,0,-6.1842,106.8459,,,Jakarta Pusat,632.380705,0.09085127646043427,0.0702280367039157,0,0,4.026041666666667
jakarta barat,kembangan,19.804,40.067,40.09,10.349,Built-up,0.324,0.126,34.587,2020,9,0,-6.1982,106.7418,,,Jakarta Barat,1385.7973290000002,0.08811349017534584,0.05956471935853378,0,0,2.991150442477876
jakarta utara,koja,73.291,108.322,38.27,3.739,Built-up,0.148,0.063,37.605,2020,1,0,-6.1215,106.905,,,Jakarta Utara,4073.44881,0.21101498206372654,0.17978476471829502,1,1,5.226993865030675
jakarta barat,cengkareng,22.247,42.208,39.4,5.286,Built-up,0.264,0.059,37.363,2022,4,0,-6.1515,106.7369,,,Jakarta Barat,1577.017504,0.15908367801463572,0.11708558701877188,0,0,4.628930817610063
jakarta pusat,menteng,12.456,41.821,34.8,10.741,Built-up,0.309,0.099,36.081,2023,6,0,-6.1958,106.8353,,,Jakarta Pusat,1508.943501,0.08517162081594414,0.0588535899838174,0,0,3.472361809045226
jakarta timur,pasarrebo,31.637,58.089,36.69,48.623,Built-up,0.389,0.252,40.171,2021,5,0,-6.3264,106.8573,,,Jakarta Timur,2333.493219,0.020151945670354474,0.012312838804586583,0,0,1.7357954545454546
jakarta selatan,jagakarsa,14.654,26.234,36.53,57.304,Built-up,0.416,0.27,38.326,2021,8,1,-6.334,106.8224,,,Jakarta Selatan,1005.444284,0.017151481888035124,0.010016465422612513,0,0,1.5783783783783787
