event_date,kota_administrasi,kecamatan,kelurahan,tahun,bulan,flood_event,duration_days,water_min_cm,water_max_cm,water_mean_cm,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,jumlah_meninggal,severity
2016-03-05,Jakarta Timur,Jatinegara,Kampung Melayu,2016,3,1,7.0,20.0,150.0,85.0,0.0,0.0,0.0,0.0,0.2562
2016-03-09,Jakarta Timur,Jatinegara,Kampung Melayu,2016,3,1,7.0,20.0,150.0,85.0,0.0,0.0,0.0,0.0,0.2562
2016-03-10,Jakarta Timur,Jatinegara,Kampung Melayu,2016,3,1,7.0,20.0,150.0,85.0,0.0,0.0,0.0,0.0,0.2562
2016-03-12,Jakarta Timur,Jatinegara,Kampung Melayu,2016,3,1,7.0,20.0,150.0,85.0,0.0,0.0,0.0,0.0,0.2562
2016-03-08,Jakarta Timur,Jatinegara,Kampung Melayu,2016,3,1,7.0,20.0,150.0,85.0,0.0,0.0,0.0,0.0,0.2562
2016-03-13,Jakarta Timur,Jatinegara,Kampung Melayu,2016,3,1,7.0,20.0,150.0,85.0,0.0,0.0,0.0,0.0,0.2562
2016-03-08,Jakarta Timur,Kramat Jati,Bale Kambang,2016,3,1,1.0,20.0,150.0,85.0,0.0,0.0,0.0,0.0,0.1491
2016-03-05,Jakarta Timur,Kramat Jati,Cawang,2016,3,1,10.0,20.0,250.0,135.0,2.0,0.0,0.0,0.0,0.4023
2016-03-08,Jakarta Timur,Kramat Jati,Cawang,2016,3,1,10.0,20.0,250.0,135.0,2.0,0.0,0.0,0.0,0.4023
2016-03-10,Jakarta Timur,Kramat Jati,Cawang,2016,3,1,10.0,20.0,250.0,135.0,2.0,0.0,0.0,0.0,0.4023
2016-03-11,Jakarta Timur,Kramat Jati,Cawang,2016,3,1,10.0,20.0,250.0,135.0,2.0,0.0,0.0,0.0,0.4023
2016-03-12,Jakarta Timur,Kramat Jati,Cawang,2016,3,1,10.0,20.0,250.0,135.0,2.0,0.0,0.0,0.0,0.4023
2016-03-13,Jakarta Timur,Kramat Jati,Cawang,2016,3,1,10.0,20.0,250.0,135.0,2.0,0.0,0.0,0.0,0.4023
2016-03-15,Jakarta Timur,Kramat Jati,Cawang,2016,3,1,10.0,20.0,250.0,135.0,2.0,0.0,0.0,0.0,0.4023
2016-03-18,Jakarta Timur,Kramat Jati,Cawang,2016,3,1,10.0,20.0,250.0,135.0,2.0,0.0,0.0,0.0,0.4023
2016-03-30,Jakarta Timur,Kramat Jati,Cawang,2016,3,1,10.0,20.0,250.0,135.0,2.0,0.0,0.0,0.0,0.4023
2016-03-05,Jakarta Timur,Kramat Jati,Cililitan,2016,3,1,9.0,30.0,250.0,140.0,0.0,0.0,0.0,0.0,0.3795
2016-03-08,Jakarta Timur,Kramat Jati,Cililitan,2016,3,1,9.0,30.0,250.0,140.0,0.0,0.0,0.0,0.0,0.3795
2016-03-09,Jakarta Timur,Kramat Jati,Cililitan,2016,3,1,9.0,30.0,250.0,140.0,0.0,0.0,0.0,0.0,0.3795
2016-03-10,Jakarta Timur,Kramat Jati,Cililitan,2016,3,1,9.0,30.0,250.0,140.0,0.0,0.0,0.0,0.0,0.3795
2016-03-12,Jakarta Timur,Kramat Jati,Cililitan,2016,3,1,9.0,30.0,250.0,140.0,0.0,0.0,0.0,0.0,0.3795
2016-03-13,Jakarta Timur,Kramat Jati,Cililitan,2016,3,1,9.0,30.0,250.0,140.0,0.0,0.0,0.0,0.0,0.3795
2016-03-15,Jakarta Timur,Kramat Jati,Cililitan,2016,3,1,9.0,30.0,250.0,140.0,0.0,0.0,0.0,0.0,0.3795
2016-03-18,Jakarta Timur,Kramat Jati,Cililitan,2016,3,1,9.0,30.0,250.0,140.0,0.0,0.0,0.0,0.0,0.3795
2016-03-30,Jakarta Timur,Kramat Jati,Cililitan,2016,3,1,9.0,30.0,250.0,140.0,0.0,0.0,0.0,0.0,0.3795
2016-03-22,Jakarta Timur,Makasar,Cipinang Melayu,2016,3,1,1.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0747
2016-04-21,Jakarta Barat,Taman Sari,Pinangsia,2016,4,1,1.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0616
2016-04-21,Jakarta Selatan,Cilandak,Cilandak Barat,2016,4,1,1.0,50.0,60.0,55.0,0.0,0.0,0.0,0.0,0.0704
2016-04-21,Jakarta Selatan,Cilandak,Cipete Selatan,2016,4,1,1.0,80.0,85.0,82.5,2.0,0.0,0.0,0.0,0.0972
2016-04-19,Jakarta Selatan,Cilandak,Pondok Labu,2016,4,1,2.0,20.0,100.0,60.0,0.0,0.0,0.0,0.0,0.1232
2016-04-20,Jakarta Selatan,Cilandak,Pondok Labu,2016,4,1,2.0,20.0,100.0,60.0,0.0,0.0,0.0,0.0,0.1232
2016-04-02,Jakarta Selatan,Jagakarsa,Lenteng Agung,2016,4,1,1.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.0791
2016-04-02,Jakarta Selatan,Jagakarsa,Srengseng Sawah,2016,4,1,1.0,30.0,100.0,65.0,0.0,0.0,0.0,0.0,0.1054
2016-04-21,Jakarta Selatan,Jagakarsa,Tanjung Barat,2016,4,1,1.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1054
2016-04-20,Jakarta Selatan,Kebayoran Baru,Cipete Utara,2016,4,1,1.0,40.0,50.0,45.0,0.0,0.0,0.0,0.0,0.0616
2016-04-20,Jakarta Selatan,Kebayoran Baru,Petogogan,2016,4,1,2.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.1057
2016-04-22,Jakarta Selatan,Kebayoran Baru,Petogogan,2016,4,1,2.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.1057
2016-04-07,Jakarta Selatan,Kebayoran Lama,Cipulir,2016,4,1,2.0,5.0,40.0,22.5,0.0,0.0,0.0,0.0,0.0707
2016-04-19,Jakarta Selatan,Kebayoran Lama,Cipulir,2016,4,1,2.0,5.0,40.0,22.5,0.0,0.0,0.0,0.0,0.0707
2016-04-19,Jakarta Selatan,Kebayoran Lama,Kebayoran Lama Utara,2016,4,1,1.0,20.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0441
2016-04-19,Jakarta Selatan,Kebayoran Lama,Pondok Pinang,2016,4,1,2.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.1057
2016-04-21,Jakarta Selatan,Kebayoran Lama,Pondok Pinang,2016,4,1,2.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.1057
2016-04-20,Jakarta Selatan,Mampang Prapatan,Bangka,2016,4,1,1.0,20.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0441
2016-04-20,Jakarta Selatan,Pancoran,Kalibata,2016,4,1,2.0,30.0,100.0,65.0,0.0,0.0,0.0,0.0,0.1232
2016-04-21,Jakarta Selatan,Pancoran,Kalibata,2016,4,1,2.0,30.0,100.0,65.0,0.0,0.0,0.0,0.0,0.1232
2016-04-02,Jakarta Selatan,Pancoran,Pengadengan,2016,4,1,2.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.097
2016-04-03,Jakarta Selatan,Pancoran,Pengadengan,2016,4,1,2.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.097
2016-04-02,Jakarta Selatan,Pancoran,Rawajati,2016,4,1,3.0,20.0,100.0,60.0,0.0,0.0,0.0,0.0,0.1411
2016-04-03,Jakarta Selatan,Pancoran,Rawajati,2016,4,1,3.0,20.0,100.0,60.0,0.0,0.0,0.0,0.0,0.1411
2016-04-21,Jakarta Selatan,Pancoran,Rawajati,2016,4,1,3.0,20.0,100.0,60.0,0.0,0.0,0.0,0.0,0.1411
2016-04-19,Jakarta Selatan,Pasar Minggu,Cilandak Timur,2016,4,1,1.0,30.0,80.0,55.0,1.0,0.0,0.0,0.0,0.0904
2016-04-20,Jakarta Selatan,Pasar Minggu,Jatipadang,2016,4,1,3.0,30.0,150.0,90.0,0.0,0.0,0.0,0.0,0.1848
2016-04-21,Jakarta Selatan,Pasar Minggu,Jatipadang,2016,4,1,3.0,30.0,150.0,90.0,0.0,0.0,0.0,0.0,0.1848
2016-04-22,Jakarta Selatan,Pasar Minggu,Jatipadang,2016,4,1,3.0,30.0,150.0,90.0,0.0,0.0,0.0,0.0,0.1848
2016-04-19,Jakarta Selatan,Pasar Minggu,Kebagusan,2016,4,1,2.0,50.0,130.0,90.0,2.0,0.0,0.0,0.0,0.1545
2016-04-21,Jakarta Selatan,Pasar Minggu,Kebagusan,2016,4,1,2.0,50.0,130.0,90.0,2.0,0.0,0.0,0.0,0.1545
2016-04-21,Jakarta Selatan,Pasar Minggu,Pejaten Barat,2016,4,1,2.0,30.0,120.0,75.0,8.0,0.0,0.0,0.0,0.1607
2016-04-22,Jakarta Selatan,Pasar Minggu,Pejaten Barat,2016,4,1,2.0,30.0,120.0,75.0,8.0,0.0,0.0,0.0,0.1607
2016-04-02,Jakarta Selatan,Pasar Minggu,Pejaten Timur,2016,4,1,3.0,100.0,250.0,175.0,0.0,0.0,0.0,0.0,0.2723
2016-04-21,Jakarta Selatan,Pasar Minggu,Pejaten Timur,2016,4,1,3.0,100.0,250.0,175.0,0.0,0.0,0.0,0.0,0.2723
2016-04-22,Jakarta Selatan,Pasar Minggu,Pejaten Timur,2016,4,1,3.0,100.0,250.0,175.0,0.0,0.0,0.0,0.0,0.2723
2016-04-02,Jakarta Selatan,Tebet,Bukit Duri,2016,4,1,3.0,20.0,80.0,50.0,0.0,0.0,0.0,0.0,0.1236
2016-04-03,Jakarta Selatan,Tebet,Bukit Duri,2016,4,1,3.0,20.0,80.0,50.0,0.0,0.0,0.0,0.0,0.1236
2016-04-21,Jakarta Selatan,Tebet,Bukit Duri,2016,4,1,3.0,20.0,80.0,50.0,0.0,0.0,0.0,0.0,0.1236
2016-04-02,Jakarta Selatan,Tebet,Kebon Baru,2016,4,1,4.0,30.0,60.0,45.0,0.0,0.0,0.0,0.0,0.1239
2016-04-03,Jakarta Selatan,Tebet,Kebon Baru,2016,4,1,4.0,30.0,60.0,45.0,0.0,0.0,0.0,0.0,0.1239
2016-04-21,Jakarta Selatan,Tebet,Kebon Baru,2016,4,1,4.0,30.0,60.0,45.0,0.0,0.0,0.0,0.0,0.1239
2016-04-22,Jakarta Selatan,Tebet,Kebon Baru,2016,4,1,4.0,30.0,60.0,45.0,0.0,0.0,0.0,0.0,0.1239
2016-04-21,Jakarta Timur,Cipayung,Bambu Apus,2016,4,1,1.0,50.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0966
2016-04-21,Jakarta Timur,Cipayung,Cilangkap,2016,4,1,1.0,10.0,70.0,40.0,0.0,0.0,0.0,0.0,0.0791
2016-04-21,Jakarta Timur,Cipayung,Lubang Buaya,2016,4,1,1.0,40.0,50.0,45.0,0.0,0.0,0.0,0.0,0.0616
2016-04-21,Jakarta Timur,Cipayung,Setu,2016,4,1,1.0,30.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0529
2016-04-25,Jakarta Timur,Ciracas,Cibubur,2016,4,1,1.0,30.0,80.0,55.0,0.0,0.0,0.0,0.0,0.0879
2016-04-20,Jakarta Timur,Ciracas,Rambutan,2016,4,1,4.0,20.0,120.0,70.0,6.0,0.0,0.0,0.0,0.1914
2016-04-21,Jakarta Timur,Ciracas,Rambutan,2016,4,1,4.0,20.0,120.0,70.0,6.0,0.0,0.0,0.0,0.1914
2016-04-25,Jakarta Timur,Ciracas,Rambutan,2016,4,1,4.0,20.0,120.0,70.0,6.0,0.0,0.0,0.0,0.1914
2016-04-26,Jakarta Timur,Ciracas,Rambutan,2016,4,1,4.0,20.0,120.0,70.0,6.0,0.0,0.0,0.0,0.1914
2016-04-02,Jakarta Timur,Jatinegara,Bidara Cina,2016,4,1,3.0,20.0,100.0,60.0,2.0,0.0,0.0,0.0,0.1461
2016-04-03,Jakarta Timur,Jatinegara,Bidara Cina,2016,4,1,3.0,20.0,100.0,60.0,2.0,0.0,0.0,0.0,0.1461
2016-04-21,Jakarta Timur,Jatinegara,Bidara Cina,2016,4,1,3.0,20.0,100.0,60.0,2.0,0.0,0.0,0.0,0.1461
2016-04-02,Jakarta Timur,Jatinegara,Kampung Melayu,2016,4,1,5.0,100.0,125.0,112.5,8.0,0.0,0.0,0.0,0.2187
2016-04-03,Jakarta Timur,Jatinegara,Kampung Melayu,2016,4,1,5.0,100.0,125.0,112.5,8.0,0.0,0.0,0.0,0.2187
2016-04-21,Jakarta Timur,Jatinegara,Kampung Melayu,2016,4,1,5.0,100.0,125.0,112.5,8.0,0.0,0.0,0.0,0.2187
2016-04-22,Jakarta Timur,Jatinegara,Kampung Melayu,2016,4,1,5.0,100.0,125.0,112.5,8.0,0.0,0.0,0.0,0.2187
2016-04-26,Jakarta Timur,Jatinegara,Kampung Melayu,2016,4,1,5.0,100.0,125.0,112.5,8.0,0.0,0.0,0.0,0.2187
2016-04-02,Jakarta Timur,Kramat Jati,Bale Kambang,2016,4,1,2.0,20.0,100.0,60.0,0.0,0.0,0.0,0.0,0.1232
2016-04-03,Jakarta Timur,Kramat Jati,Bale Kambang,2016,4,1,2.0,20.0,100.0,60.0,0.0,0.0,0.0,0.0,0.1232
2016-04-21,Jakarta Timur,Kramat Jati,Batu Ampar,2016,4,1,1.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0616
2016-04-02,Jakarta Timur,Kramat Jati,Cawang,2016,4,1,4.0,80.0,360.0,220.0,6.0,0.0,0.0,0.0,0.4014
2016-04-03,Jakarta Timur,Kramat Jati,Cawang,2016,4,1,4.0,80.0,360.0,220.0,6.0,0.0,0.0,0.0,0.4014
2016-04-21,Jakarta Timur,Kramat Jati,Cawang,2016,4,1,4.0,80.0,360.0,220.0,6.0,0.0,0.0,0.0,0.4014
2016-04-26,Jakarta Timur,Kramat Jati,Cawang,2016,4,1,4.0,80.0,360.0,220.0,6.0,0.0,0.0,0.0,0.4014
2016-04-02,Jakarta Timur,Kramat Jati,Cililitan,2016,4,1,5.0,20.0,200.0,110.0,1.0,0.0,0.0,0.0,0.2668
2016-04-03,Jakarta Timur,Kramat Jati,Cililitan,2016,4,1,5.0,20.0,200.0,110.0,1.0,0.0,0.0,0.0,0.2668
2016-04-21,Jakarta Timur,Kramat Jati,Cililitan,2016,4,1,5.0,20.0,200.0,110.0,1.0,0.0,0.0,0.0,0.2668
2016-04-22,Jakarta Timur,Kramat Jati,Cililitan,2016,4,1,5.0,20.0,200.0,110.0,1.0,0.0,0.0,0.0,0.2668
2016-04-26,Jakarta Timur,Kramat Jati,Cililitan,2016,4,1,5.0,20.0,200.0,110.0,1.0,0.0,0.0,0.0,0.2668
2016-04-21,Jakarta Timur,Kramat Jati,Dukuh,2016,4,1,2.0,30.0,150.0,90.0,0.0,0.0,0.0,0.0,0.167
2016-04-22,Jakarta Timur,Kramat Jati,Dukuh,2016,4,1,2.0,30.0,150.0,90.0,0.0,0.0,0.0,0.0,0.167
2016-04-21,Jakarta Timur,Kramat Jati,Kampung Tengah,2016,4,1,1.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1054
2016-04-21,Jakarta Timur,Kramat Jati,Kramat Jati,2016,4,1,2.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0557
2016-04-21,Jakarta Timur,Makasar,Cipinang Melayu,2016,4,1,2.0,20.0,180.0,100.0,3.0,0.0,0.0,0.0,0.2007
2016-04-22,Jakarta Timur,Makasar,Cipinang Melayu,2016,4,1,2.0,20.0,180.0,100.0,3.0,0.0,0.0,0.0,0.2007
2016-04-20,Jakarta Timur,Makasar,Halim Perdana Kusuma,2016,4,1,2.0,50.0,100.0,75.0,0.0,0.0,0.0,0.0,0.1232
2016-04-21,Jakarta Timur,Makasar,Halim Perdana Kusuma,2016,4,1,2.0,50.0,100.0,75.0,0.0,0.0,0.0,0.0,0.1232
2016-04-21,Jakarta Timur,Pasar Rebo,Gedong,2016,4,1,1.0,30.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0529
